"","state","year","pop","assault","burglary","rape","theft","vehicleTheft","murder","robbery"
"1496","tennessee",1984,4686803,23.1757127406464,113.087748727651,4.02619866890074,196.671377055959,36.8780168485853,0.840658333623154,16.7854292147547
"1497","tennessee",1985,4715288,24.4354109441459,117.835856473666,4.29878302237318,206.051040784783,49.0001883235976,0.909806569609322,18.2682372741601
"1498","tennessee",1986,4738700,27.8219764914428,134.317428830692,4.76079937535611,215.466267119674,55.0973895794205,1.05725198894212,21.0564078755777
"1499","tennessee",1987,4782935,29.0909242964832,137.221183227453,4.45960482423449,224.671671264611,57.5483463605506,0.92830030096583,19.6720214679898
"1500","tennessee",1988,4822432,31.1170795150663,126.272387044545,4.56408716597766,219.913935541237,55.3683286773147,0.955949197417403,17.7026861135626
"1501","tennessee",1989,4854463,33.9996411549537,122.816880054498,4.67610938635231,226.406092702736,54.2284491611122,0.859003354233002,16.3272436106733
"1502","tennessee",1990,4894492,41.7755305351403,125.949741055864,4.93411777974098,253.605481426877,56.9517735446293,1.04403071861186,19.0520282799522
"1503","tennessee",1991,4966587,45.4356281285317,136.125673425231,4.62893330973564,265.484124208435,61.1949413148305,1.10135994798843,21.227857279053
"1504","tennessee",1992,5049742,46.7865486989236,126.075748028315,4.7071711782503,253.34759676831,57.2999571067195,1.02975557959199,21.7120003358587
"1505","tennessee",1993,5137584,48.1899663343704,117.368397285572,4.95174385469902,267.991725293445,58.6559752599666,1.01409534131218,21.8468447425872
"1506","tennessee",1994,5231438,47.6790511519013,112.932620055901,4.86481919502821,264.120496123628,55.4226199373862,0.921352790571158,20.5201705534884
"1507","tennessee",1995,5326936,48.4011822180706,112.796549461079,4.64995261816549,276.224456235254,63.9880036103306,1.0456292322641,22.0239176892683
"1508","tennessee",1996,5416643,48.5448274881693,114.270037733703,4.56925073334167,281.364306268661,63.5596623222169,0.928619441968023,21.9730190821141
"1509","tennessee",1997,5499233,49.7069318575881,114.37776868156,5.55713860460177,285.208864581661,61.3576475119348,0.929220493112403,20.8883675232528
"1510","tennessee",1998,5570045,47.0732283132362,104.903999877918,4.46136431572815,265.809342653426,50.4466301439216,0.825846110758531,17.3553355493537
"1511","tennessee",1999,5638706,47.3637036582507,91.0882745083712,4.28289753003615,253.045645578968,44.7886447706265,0.693421504862995,15.2481792808492
"1512","tennessee",2000,5703719,49.3923350712053,98.7846701424106,3.83258712429557,270.193885778735,48.2667536742255,0.718829241061841,16.5944360162203
"1513","tennessee",2001,5750789,52.0589435640918,103.820536625496,3.81860645556636,286.94323509348,49.161949777674,0.739029027147405,17.7697355962808
"1514","tennessee",2002,5795918,50.7926440643225,105.674372894855,3.95105658844725,278.834172602166,45.7925733248814,0.724647933252334,16.2407404659624
"1515","tennessee",2003,5847812,48.6865856836711,108.284944864849,3.64067791509029,285.181876571955,45.2699231781049,0.677176352454559,16.0966187011484
"1516","tennessee",2004,5910809,50.0963573683399,102.161988316659,3.86072363360075,287.317692045201,41.9181198377413,0.603978237158399,14.9945633499577
"1517","tennessee",2005,5991057,53.9370598543796,102.20734004033,3.62373450961992,281.481214416755,41.8590575920076,0.721074761932661,16.6481473970286
"1518","texas",1969,11010547,18.3823746449654,110.940900574694,1.95539785625546,219.54585907494,39.2814271625197,1.15253129567496,11.8477310891094
"1519","texas",1970,11260221,19.5280359062224,115.331661785324,2.06834306360417,222.989406691041,40.3135959764911,1.15361856574573,13.569893521628
